Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8f61cb4f1e556120622564363eb05d096729dd0ad827ab54cd25bfaf33aaa391,2022-12,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
8ba190ded4153c2c39b02de1aba9c7fb28fddbff72ba8d8c7c57280bb0830964,2022-12,Gwent Police,Gwent Police,-3.043273,51.639928,On or near Willins,W01001492,Torfaen 012A,Investigation complete; no suspect identified
cd32ccfadca6cdfef288f28ac34d724493095874b2b462db4bbb9e81aa9d4343,2022-12,Gwent Police,Gwent Police,-3.020800,51.564542,On or near Swallow Way,W01001689,Newport 019D,Investigation complete; no suspect identified
76e218db2b92177382d462fb2da7b70ad4053595dc95458dbea9eaffcf952610,2022-12,Gwent Police,Gwent Police,-3.081006,51.774729,On or near Gerddi Treftadaeth,W01001490,Torfaen 001D,Investigation complete; no suspect identified
a5458262463d63d26cd8c61311023a7829d82c6cdafa3d36d81d8ade1687c807,2022-12,Gwent Police,Gwent Police,-3.211517,51.589640,On or near ,W01001372,Caerphilly 022B,Investigation complete; no suspect identified
a0148f75d84df38f04ff9e612f4d610ddb19e1b67b19302c11e02e62d7cc619e,2022-12,Gwent Police,Gwent Police,-2.778043,51.586787,On or near Westway,W01001582,Monmouthshire 011D,Investigation complete; no suspect identified
ef2e3bfaf60388c68353d032757eafe680a449f00fbcc4b1559585c5d32ac6da,2022-12,Gwent Police,Gwent Police,-3.039572,51.663213,On or near Heol Y Pwca,W01001539,Torfaen 009E,Investigation complete; no suspect identified
bf1b9b4051500c8c399f114baa6b70a3e94014508352c6a102eb3afaa9791f24,2022-12,Gwent Police,Gwent Police,-3.216486,51.574626,On or near East View,W01001425,Caerphilly 024D,Investigation complete; no suspect identified
d561936bf474815effc80f571315a11821a7779ef27f18c5e0fe0aaab587b5cc,2022-12,Gwent Police,Gwent Police,-3.135767,51.648871,On or near Garn Street,W01001327,Caerphilly 014A,Investigation complete; no suspect identified
9a6f55f0099cac610d159b76d3e11ee6aa8c3d0a0eb7b8f6ced6326028c69064,2022-12,Gwent Police,Gwent Police,-3.279881,51.753733,On or near Moriah Street,W01001376,Caerphilly 001C,Investigation complete; no suspect identified
c6a89bd77ec2d84a93450192427fa9810da900595efe29d8561fd2b8c1ac51c7,2022-12,Gwent Police,Gwent Police,-3.154967,51.768946,On or near Brynheulog,W01001444,Blaenau Gwent 005B,Investigation complete; no suspect identified
1c9417bbf32830880be5a8ff10a70201476df77d92356b73f8ccd55728fca88f,2022-12,Gwent Police,Gwent Police,-3.438008,51.689681,On or near Neol Street,W01001140,Rhondda Cynon Taf 005D,Investigation complete; no suspect identified
37798eb5911b37abc44004d5996511a6350b99ec95442f2ca11dce4922eab9ff,2022-12,Gwent Police,Gwent Police,-3.258431,51.665316,On or near Bryn Y Gaer Werdd,W01001414,Caerphilly 008A,Investigation complete; no suspect identified
d151baef6c82cdb398f7975d33bf4974722a7b212dcbd2d407edf67beeaa9740,2022-12,Gwent Police,Gwent Police,-3.027226,51.652946,On or near ,W01001528,Torfaen 010D,Investigation complete; no suspect identified
0c08baad628800c3574fd994776a96decb976057fd21e8ae4bcd7391296b8687,2022-12,Gwent Police,Gwent Police,-2.991088,51.574184,On or near Pottery Terrace,W01001659,Newport 018A,Investigation complete; no suspect identified
6d82cf676dcd6541460da862fc732c11333eef252666c698bb2049d97dc0569f,2022-12,Gwent Police,Gwent Police,-3.006335,51.577183,On or near Gaer Street,W01001686,Newport 014C,Investigation complete; no suspect identified
c3e4c42a8470fca0f4b70abdeb4beef56824a550eb81e92101bd71e7b0a998a0,2022-12,Gwent Police,Gwent Police,-3.195353,51.590885,On or near The Crescent,W01001344,Caerphilly 020C,Investigation complete; no suspect identified
8d6a00eea2d391548d8e3bfc24ec4a7d080283e3fb2fcd0db36fecf7629e001d,2022-12,Gwent Police,Gwent Police,-2.745908,51.590017,On or near Chepstow Road,W01001589,Monmouthshire 010E,Investigation complete; no suspect identified
1ac8cc49e253239ded56b641d7ca83ba2cb512403677801f061d6519e0122c64,2022-12,Gwent Police,Gwent Police,-2.984940,51.582796,On or near ,W01001661,Newport 018C,Investigation complete; no suspect identified
eea581594ea42cd4c915b513ee070d4ee88970d31e87f9d718045f0a535ddc8d,2022-12,Gwent Police,Gwent Police,-3.205008,51.580428,On or near Gwaun Newydd,W01001419,Caerphilly 021D,Investigation complete; no suspect identified
a9b4c56613398e62a0946c7207562462e7e7611fe28a896f8a72d09943467e07,2022-12,Gwent Police,Gwent Police,-2.837875,51.587693,On or near ,W01001573,Monmouthshire 011B,Investigation complete; no suspect identified
57ab5b9141172a12355b6a7c2779ebb73596e05b5111a01f6a24d9006785ba7a,2022-12,Gwent Police,Gwent Police,-3.010239,51.834099,On or near St David's Road,W01001909,Monmouthshire 002F,Investigation complete; no suspect identified
8d1835efe673a4173e9a9cc939fda0f88467a60adb91bd8e0f765e2a601c5832,2022-12,Gwent Police,Gwent Police,-3.248735,51.765901,On or near Park Hill,W01001478,Blaenau Gwent 006C,Investigation complete; no suspect identified
1fdc4d0c81d982df06741cd28a1aaa5cae163a57d8d2763d0584714d242246b6,2022-12,Gwent Police,Gwent Police,-2.920037,51.659967,On or near Ton Road,W01001565,Monmouthshire 006D,Investigation complete; no suspect identified
428b1be080f1855c9f051c4080fb88642b8b4138381ec9c65d726755d845d05d,2022-12,Gwent Police,Gwent Police,-3.004914,51.660548,On or near Garw Row,W01001495,Torfaen 008C,Investigation complete; no suspect identified
b7d9e00cbbe39fa88be131d050b2093196418feff16e5a9fca1c71bb2b088e40,2022-12,Gwent Police,Gwent Police,-3.235499,51.643017,On or near Bedwlwyn Street,W01001433,Caerphilly 013E,Investigation complete; no suspect identified
441efedea803b5d4ff290d7bc11e96af6cc253b3b2ad0c1e52ce30f325a05e26,2022-12,Gwent Police,Gwent Police,-3.020690,51.645234,On or near Oldbury Road,W01001506,Torfaen 010A,Investigation complete; no suspect identified
61d8a8fd61dcc86592726beee00a5d681217ae9fb04d2e190df60e549fb29197,2022-12,Gwent Police,Gwent Police,-3.076333,51.775105,On or near Pen-Mynydd,W01001488,Torfaen 001B,Investigation complete; no suspect identified
b05b3c0cc55f8bb5b8a5e4ea11fb7c33f3e7b555fc04c0f2fd84790f96f6dcf3,2022-12,Gwent Police,Gwent Police,-3.054861,51.642351,On or near Tramway Close,W01001499,Torfaen 011C,Investigation complete; no suspect identified
ee6c943319c598ceddc4fa57fc15ea0e0f50137c8b11ffd688a1e470593aee31,2022-12,Gwent Police,Gwent Police,-2.995594,51.588847,On or near Upper Dock Street,W01001685,Newport 014B,Investigation complete; no suspect identified
5a75ce0e1936fcbc6d2408c86a314e8fa78e616b8767d4fe1ff168412c9c17a0,2022-12,Gwent Police,Gwent Police,-3.247218,51.723467,On or near Birchgrove,W01001386,Caerphilly 002E,Investigation complete; no suspect identified
27e2a7e502a7a742a7c986d3ba926a8d2579902137412ab721e7af6680a9bb3a,2022-12,Gwent Police,Gwent Police,-2.943583,51.577570,On or near ,W01001646,Newport 015E,Investigation complete; no suspect identified
ff487f47cf57eaa61bd6140604d3c4056be6e76802467655e0432d07e110263c,2022-12,Gwent Police,Gwent Police,-3.287757,51.406957,On or near Afan Close,W01001099,The Vale of Glamorgan 013D,Investigation complete; no suspect identified
70619fa4ac30942d472957127993ea1f6ef0ae1ade0614c6f248b1538e190dc9,2022-12,Gwent Police,Gwent Police,-3.024811,51.687593,On or near Clifton Square,W01001515,Torfaen 006B,Investigation complete; no suspect identified
8d19c74d6f61dcd329fa57b4759a7ebfc8bea85bef4b874c7bff360dad2e273e,2022-12,Gwent Police,Gwent Police,-2.920314,51.715001,On or near Prioress Mill Lane,W01001560,Monmouthshire 006C,Investigation complete; no suspect identified
492238f8575da284f931ccbdb15911a8c92e880229839c4fd8875986409e89bb,2022-12,Gwent Police,Gwent Police,-2.941102,51.810540,On or near Court Rise,W01001566,Monmouthshire 005A,Investigation complete; no suspect identified
8b13edd5f1d21984a8fa30e5b607d90a11a0affd8be8e5534245763f78350c33,2022-12,Gwent Police,Gwent Police,-3.070586,51.727008,On or near British School Close,W01001485,Torfaen 002D,Investigation complete; no suspect identified
023414521c7dfaffe2feab4cd03fafbcdccd3ca1f91d71573b695f69aa3dab8c,2022-12,Gwent Police,Gwent Police,-3.216690,51.584425,On or near Half Acre Court,W01001372,Caerphilly 022B,Investigation complete; no suspect identified
756ca5b7bfd88f6b3c59d3a0f7b483506123fc189c3c43a5668bcdcd84210cad,2022-12,Gwent Police,Gwent Police,-3.046506,51.652928,On or near Woolpitch,W01001501,Torfaen 009A,Investigation complete; no suspect identified
708833b874dc38801ae45e4e7e394628410852d1b9e7fe3df23a932c39ff7d69,2022-12,Gwent Police,Gwent Police,-3.245825,51.720731,On or near Tir-Phil,W01001386,Caerphilly 002E,Investigation complete; no suspect identified
b9287db939144b9102bd27a96793a66d1c2c7be41877e0e084d9a8b59bb2c170,2022-12,Gwent Police,Gwent Police,-3.212872,51.649169,On or near Lon Tredegar,W01001369,Caerphilly 012D,Investigation complete; no suspect identified
407ff2f769733371d8116be2b4646d7c209b8715d905b23431486c6a62891893,2022-12,Gwent Police,Gwent Police,-3.228187,51.580457,On or near Llys Nant Yr Aber,W01001370,Caerphilly 023A,Investigation complete; no suspect identified
4296908cec922e074738a68772b4fe8f8ec69868d231360517064e1058ff557f,2022-12,Gwent Police,Gwent Police,-3.004171,51.585708,On or near William Lovett Gardens,W01001685,Newport 014B,Investigation complete; no suspect identified
c4de9db5da851e4597861577c3377328a0c33b49779f56cdf1110a1df8f6a335,2022-12,Gwent Police,Gwent Police,-2.994194,51.584903,On or near Commercial Street,W01001687,Newport 014D,Investigation complete; no suspect identified
50490f2669ebfb51c8b53b4f016d4f3fa5421f5a8007095395194c3d46bf8681,2022-12,Gwent Police,Gwent Police,-3.017141,51.655905,On or near ,W01001506,Torfaen 010A,Investigation complete; no suspect identified
f55ed3408bb3c4b25f5f7b8764cd9a0192f96d7478c1f9b1a685575d1c35cef8,2022-12,Gwent Police,Gwent Police,-2.697725,51.805421,On or near Woodland View,W01001599,Monmouthshire 004F,Investigation complete; no suspect identified
b21830a7e92ca585a2e626b2a671aa73d1a6e16b63e023a89199d0d480c43a6d,2022-12,Gwent Police,Gwent Police,-3.030475,51.642712,On or near Glyntirion,W01001532,Torfaen 010E,Investigation complete; no suspect identified
92ba649b9030a5fc801ee27b8c5e8f9d71820e7e026567b98644b5051358a59f,2022-12,Gwent Police,Gwent Police,-3.038169,51.581573,On or near Keene Avenue,W01001671,Newport 016D,Investigation complete; no suspect identified
118d2becfe7b1e80629ad0265092f2573225f3cf0b930032890aa7bc0d0b1e0e,2022-12,Gwent Police,Gwent Police,-3.131716,51.732226,On or near Blythe Street,W01001437,Blaenau Gwent 008C,Investigation complete; no suspect identified
9ed649f60e9f436f2f4078af4a2e396ea1493efc23509da607150792dc7b61a7,2022-12,Gwent Police,Gwent Police,-3.126808,51.721789,On or near Eastville Road,W01001477,Blaenau Gwent 009E,Investigation complete; no suspect identified
d1885fcbd0fb7be8ec123eddf36c8937f3b7708b7c1a6b2a5e257e8a7d23287e,2022-12,Gwent Police,Gwent Police,-2.990729,51.580221,On or near Albert Street,W01001661,Newport 018C,Investigation complete; no suspect identified
f2b9df4a28ddee22469639b61a3e3c929a6c7e0ba6255332256eb6961950d238,2022-12,Gwent Police,Gwent Police,-3.134895,51.731988,On or near ,W01001435,Blaenau Gwent 008A,Investigation complete; no suspect identified
da925baf2fa9aed36129cacc946a1c8c919618cd580736b6b5919dd74c2a076e,2022-12,Gwent Police,Gwent Police,-3.011002,51.571569,On or near Cefn Adda Court,W01001633,Newport 019A,Investigation complete; no suspect identified
cb364c69c34f7cf683121440f2dcb7c109c15274153f7bdba0ea1304c5624cf8,2022-12,Gwent Police,Gwent Police,-2.900485,51.699427,On or near ,W01001596,Monmouthshire 006E,Investigation complete; no suspect identified
8d96ffe736b8bd3e74a1a60c69f7e022211bbc9d5accd3e0a669314d1fc449e7,2022-12,Gwent Police,Gwent Police,-2.931279,51.594824,On or near ,W01001664,Newport 010A,Investigation complete; no suspect identified
a004d2de59cb71377b7732f3c113fdaf49fbe23dc7cc36a8c2ef3e9dce6dbd4f,2022-12,Gwent Police,Gwent Police,-3.051993,51.658301,On or near Rhymney Court,W01001536,Torfaen 009C,Investigation complete; no suspect identified
865ca0c40d3154fb1ee75b03a2bb4b3efb51a751b96105e719e641866a66623c,2022-12,Gwent Police,Gwent Police,-2.961169,51.583497,On or near Collingwood Avenue,W01001642,Newport 013A,Investigation complete; no suspect identified
4a2e76da71ce1d9fa149402fe6eb22be76f40633c1c6b0cd22e2e8ecb3adfd9b,2022-12,Gwent Police,Gwent Police,-3.207444,51.773318,On or near Church Street,W01001460,Blaenau Gwent 007E,Investigation complete; no suspect identified
0616c7aa0ae8c5c10c30e19ee08797e49e0e2baf2934e254ba092bae51ff6968,2022-12,Gwent Police,Gwent Police,-3.022644,51.660125,On or near St Anne's Close,W01001521,Torfaen 007C,Investigation complete; no suspect identified
1b50643b67af6826ac47a4da6adff874491a1f434c86d563f465adaa76203099,2022-12,Gwent Police,Gwent Police,-2.997569,51.586124,On or near Baneswell Courtyard,W01001685,Newport 014B,Investigation complete; no suspect identified
923e4ec0a5b15183a5af1686f5af7a4c2b8862a6334f85f5849c4ac5906bee74,2022-12,Gwent Police,Gwent Police,-2.946111,51.574214,On or near Queensway Meadows,W01001646,Newport 015E,Investigation complete; no suspect identified
e6c0273169b040ed69c484da2423f5c440c90deddecb51f3dffd1666412e0f1b,2022-12,Gwent Police,Gwent Police,-2.670616,51.623299,On or near Lord Eldon Drive,W01001592,Monmouthshire 008D,Investigation complete; no suspect identified
8e611b57e41c5686b7cbcde89e8d12bb73b3bb228edc2bed42872d5d585fe84e,2022-12,Gwent Police,Gwent Police,-3.011085,51.684466,On or near Pont-Y-Felin Lane,W01001510,Torfaen 005A,Investigation complete; no suspect identified
7cd6767d027352c13fbf39afc07b06e28047c4bdac7d1490bb8f34d0367387b0,2022-12,Gwent Police,Gwent Police,-3.020514,51.652186,On or near ,W01001506,Torfaen 010A,Investigation complete; no suspect identified
31461d1dfcaaa7aec79dd91e7310a9816d8ba51e71163cdc5d95981d307c5e64,2022-12,Gwent Police,Gwent Police,-2.717867,51.810659,On or near Monnow Street,W01001554,Monmouthshire 004C,Investigation complete; no suspect identified
11598d7e49bd4c7ebb512479d1fad07e996926f52d6dc1a14751ce5ee489f632,2022-12,Gwent Police,Gwent Police,-3.001910,51.584630,On or near St Edward Street,W01001685,Newport 014B,Investigation complete; no suspect identified
dd52c84f3f7ce7aa7b9f3db202246044277b9f2c337ba818a6819f7c8d7a84e0,2022-12,Gwent Police,Gwent Police,-3.087404,51.610215,On or near Holly Road,W01001409,Caerphilly 016C,Investigation complete; no suspect identified
38ddf8f5cbf1870d964d5699c4bf08d1874431ff8e9ba0004abf40a33c345a27,2022-12,Gwent Police,Gwent Police,-3.216944,51.661967,On or near Warne Street,W01001388,Caerphilly 007D,Investigation complete; no suspect identified
5ff0e37c9ee229f32ef5fd61c3e05f678f351123bd40d31a015128b5a0ff2ea1,2022-12,Gwent Police,Gwent Police,-3.009504,51.606199,On or near Moxon Road,W01001654,Newport 002D,Investigation complete; no suspect identified
b8600483367725b725bdca34859115622956f831f0f29fd9938379af92b3902c,2022-12,Gwent Police,Gwent Police,-2.964972,51.577009,On or near St Andrews Place,W01001642,Newport 013A,Investigation complete; no suspect identified
5f929de4bc23d82a98d9f6c44c940d293943b06e3334fc98c0aef4d95a01df65,2022-12,Gwent Police,Gwent Police,-3.219200,51.573070,On or near Broomfield Street,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
9685ffa7018d43281b8e2ebed36339b066d568b54285696cbd6223489e0fb882,2022-12,Gwent Police,Gwent Police,-3.023235,51.649150,On or near Victoria Street,W01001506,Torfaen 010A,Investigation complete; no suspect identified
193541b7240529ac07543e4dea002b8a27cd36174f9d177f77f8c1072b513abd,2022-12,Gwent Police,Gwent Police,-3.176344,51.798504,On or near Glamorgan Street,W01001448,Blaenau Gwent 002C,Investigation complete; no suspect identified
1cb91510a1f4b888f21211b4bf1c8279ddb20c738db6715360f2d7bd0707bfe2,2022-12,Gwent Police,Gwent Police,-3.177334,51.799798,On or near A4047,W01001449,Blaenau Gwent 002D,Investigation complete; no suspect identified
31b3ff33cd0af19c252f8c4be4571f87d5fd4a60200d5227316057c986588f2e,2022-12,Gwent Police,Gwent Police,-3.038477,51.700034,On or near Clarence Street,W01001524,Torfaen 004D,Investigation complete; no suspect identified
bffb66da55eb000b8848cfb6327a80929a042a3367ee76becf46977734d0623e,2022-12,Gwent Police,Gwent Police,-2.990232,51.572636,On or near Milman Street,W01001660,Newport 018B,Investigation complete; no suspect identified
d6ffb397c8464608f7e0daf3e9f4c1012b1c49f03fb1d8d9963fe9ef969aaf25,2022-12,Gwent Police,Gwent Police,-2.777382,51.584409,On or near Severn Tunnel Junction,W01001582,Monmouthshire 011D,Investigation complete; no suspect identified
ee62f6a1c18738a51c14b18845454a5cb4ad432b79181f363abd9a2486b2558d,2022-12,Gwent Police,Gwent Police,-3.168872,51.802868,On or near Rhyd Clydach,W01001446,Blaenau Gwent 002A,Investigation complete; no suspect identified
a6758c91f9d9d922bcbbc584ca9bf152104aa26dcb6578622c49661150362ec6,2022-12,Gwent Police,Gwent Police,-2.997887,51.598008,On or near Agincourt Street,W01001681,Newport 006B,Investigation complete; no suspect identified
7304750133ed3533c2eea1cee7644fb63280c6401a0bb4235b7f9f7488e3ac5b,2022-12,Gwent Police,Gwent Police,-3.143501,51.667318,On or near Greenfield Avenue,W01001382,Caerphilly 010C,Investigation complete; no suspect identified
8a4fbbe9f02b49c990ccc12ef5fbeaf1e65e92d8f15dbb1e15543d9899822f2c,2022-12,Gwent Police,Gwent Police,-2.717867,51.810659,On or near Monnow Street,W01001554,Monmouthshire 004C,Investigation complete; no suspect identified
2ede89f65ee6fc0b091470d99d784476e711a3cce3542093904552326b49434e,2022-12,Gwent Police,Gwent Police,-2.762895,51.607945,On or near Cadoc Close,W01001542,Monmouthshire 009A,Investigation complete; no suspect identified
e88f9e82669af569ce73597cda3c1abf4142acbf757a5fdeacaea2bff82f71f3,2022-12,Gwent Police,Gwent Police,-3.020526,51.576791,On or near Ben Jonson Way,W01001632,Newport 017D,Investigation complete; no suspect identified
6e55468479aac9e516b5d702407a23282efd5a5096aa39dd070f08aec8f953c4,2022-12,Gwent Police,Gwent Police,-3.271028,51.602363,On or near Gelli Terrace,W01001333,Caerphilly 018D,Investigation complete; no suspect identified
95f86897c918270e44085824b41124df52a03138980da109d57c425316a5a09b,2022-12,Gwent Police,Gwent Police,-3.102141,51.609277,On or near Machen Street,W01001412,Caerphilly 017B,Investigation complete; no suspect identified
9a13d9e670158dcbfa68c8557f3a9731386b5b0db82c3ee85788e6be95402c4b,2022-12,Gwent Police,Gwent Police,-3.279881,51.753733,On or near Moriah Street,W01001376,Caerphilly 001C,Investigation complete; no suspect identified
8188f5e03d6a5461e63fcf2b97ec8e97bb9656f0eee1feb48ff9c59d02ffc24b,2022-12,Gwent Police,Gwent Police,-3.231757,51.692106,On or near Church Street,W01001338,Caerphilly 004C,Investigation complete; no suspect identified
f4ac2caf98259f4463091cf6f2d9fe62144fc3929ff63edee79cf3a80ad08d38,2022-12,Gwent Police,Gwent Police,-2.720368,51.804709,On or near York Close,W01001576,Monmouthshire 004D,Investigation complete; no suspect identified
d8aefb45e28e73f1082de3fa9ba0a4d6afcf43beb9c065f157e5658adb349c9a,2022-12,Gwent Police,Gwent Police,-3.160231,51.775862,On or near Heol Ap Gethin,W01001469,Blaenau Gwent 005F,Investigation complete; no suspect identified
fbb40e17472f9fa92a6183137d6df272ee1d858e56a46ddfe4b4fe484682865a,2022-12,Gwent Police,Gwent Police,-3.246938,51.725413,On or near Greenfield,W01001384,Caerphilly 002C,Investigation complete; no suspect identified
